id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	APOE+ FIB|APOE+ FIB	APOE+ FIB|CD40LG+ TC	APOE+ FIB|COL11A1+ FIB	APOE+ FIB|FBN1+ FIB	APOE+ FIB|Inflam. DC	APOE+ FIB|Inflam. FIB	APOE+ FIB|Inflam. TC	APOE+ FIB|LC	APOE+ FIB|NKT	APOE+ FIB|TC	APOE+ FIB|cDC1	APOE+ FIB|cDC2	CD40LG+ TC|APOE+ FIB	CD40LG+ TC|CD40LG+ TC	CD40LG+ TC|COL11A1+ FIB	CD40LG+ TC|FBN1+ FIB	CD40LG+ TC|Inflam. DC	CD40LG+ TC|Inflam. FIB	CD40LG+ TC|Inflam. TC	CD40LG+ TC|LC	CD40LG+ TC|NKT	CD40LG+ TC|TC	CD40LG+ TC|cDC1	CD40LG+ TC|cDC2	COL11A1+ FIB|APOE+ FIB	COL11A1+ FIB|CD40LG+ TC	COL11A1+ FIB|COL11A1+ FIB	COL11A1+ FIB|FBN1+ FIB	COL11A1+ FIB|Inflam. DC	COL11A1+ FIB|Inflam. FIB	COL11A1+ FIB|Inflam. TC	COL11A1+ FIB|LC	COL11A1+ FIB|NKT	COL11A1+ FIB|TC	COL11A1+ FIB|cDC1	COL11A1+ FIB|cDC2	FBN1+ FIB|APOE+ FIB	FBN1+ FIB|CD40LG+ TC	FBN1+ FIB|COL11A1+ FIB	FBN1+ FIB|FBN1+ FIB	FBN1+ FIB|Inflam. DC	FBN1+ FIB|Inflam. FIB	FBN1+ FIB|Inflam. TC	FBN1+ FIB|LC	FBN1+ FIB|NKT	FBN1+ FIB|TC	FBN1+ FIB|cDC1	FBN1+ FIB|cDC2	Inflam. DC|APOE+ FIB	Inflam. DC|CD40LG+ TC	Inflam. DC|COL11A1+ FIB	Inflam. DC|FBN1+ FIB	Inflam. DC|Inflam. DC	Inflam. DC|Inflam. FIB	Inflam. DC|Inflam. TC	Inflam. DC|LC	Inflam. DC|NKT	Inflam. DC|TC	Inflam. DC|cDC1	Inflam. DC|cDC2	Inflam. FIB|APOE+ FIB	Inflam. FIB|CD40LG+ TC	Inflam. FIB|COL11A1+ FIB	Inflam. FIB|FBN1+ FIB	Inflam. FIB|Inflam. DC	Inflam. FIB|Inflam. FIB	Inflam. FIB|Inflam. TC	Inflam. FIB|LC	Inflam. FIB|NKT	Inflam. FIB|TC	Inflam. FIB|cDC1	Inflam. FIB|cDC2	Inflam. TC|APOE+ FIB	Inflam. TC|CD40LG+ TC	Inflam. TC|COL11A1+ FIB	Inflam. TC|FBN1+ FIB	Inflam. TC|Inflam. DC	Inflam. TC|Inflam. FIB	Inflam. TC|Inflam. TC	Inflam. TC|LC	Inflam. TC|NKT	Inflam. TC|TC	Inflam. TC|cDC1	Inflam. TC|cDC2	LC|APOE+ FIB	LC|CD40LG+ TC	LC|COL11A1+ FIB	LC|FBN1+ FIB	LC|Inflam. DC	LC|Inflam. FIB	LC|Inflam. TC	LC|LC	LC|NKT	LC|TC	LC|cDC1	LC|cDC2	NKT|APOE+ FIB	NKT|CD40LG+ TC	NKT|COL11A1+ FIB	NKT|FBN1+ FIB	NKT|Inflam. DC	NKT|Inflam. FIB	NKT|Inflam. TC	NKT|LC	NKT|NKT	NKT|TC	NKT|cDC1	NKT|cDC2	TC|APOE+ FIB	TC|CD40LG+ TC	TC|COL11A1+ FIB	TC|FBN1+ FIB	TC|Inflam. DC	TC|Inflam. FIB	TC|Inflam. TC	TC|LC	TC|NKT	TC|TC	TC|cDC1	TC|cDC2	cDC1|APOE+ FIB	cDC1|CD40LG+ TC	cDC1|COL11A1+ FIB	cDC1|FBN1+ FIB	cDC1|Inflam. DC	cDC1|Inflam. FIB	cDC1|Inflam. TC	cDC1|LC	cDC1|NKT	cDC1|TC	cDC1|cDC1	cDC1|cDC2	cDC2|APOE+ FIB	cDC2|CD40LG+ TC	cDC2|COL11A1+ FIB	cDC2|FBN1+ FIB	cDC2|Inflam. DC	cDC2|Inflam. FIB	cDC2|Inflam. TC	cDC2|LC	cDC2|NKT	cDC2|TC	cDC2|cDC1	cDC2|cDC2
CPI-SS061A7E099	CD55_ADGRE5	simple:P08174	simple:P48960	CD55	ADGRE5	True	True	True	curated	False	Ligand-Receptor		0.143	0.333	0.198	0.18	0.0	0.123	0.405	0.292	0.209	0.232	0.0	0.244	0.114	0.304	0.169	0.151	0.0	0.093	0.376	0.263	0.18	0.202	0.0	0.214	0.304	0.494	0.36	0.342	0.0	0.284	0.566	0.453	0.371	0.393	0.0	0.405	0.79	0.979	0.845	0.827	0.0	0.769	1.052	0.939	0.856	0.878	0.0	0.89	0.978	1.168	1.033	1.016	0.0	0.958	1.24	1.127	1.044	1.067	0.0	1.079	0.148	0.338	0.203	0.185	0.0	0.128	0.41	0.297	0.214	0.237	0.0	0.249	0.104	0.294	0.159	0.142	0.0	0.084	0.366	0.253	0.17	0.193	0.0	0.205	0.406	0.596	0.461	0.443	0.0	0.386	0.668	0.555	0.472	0.494	0.0	0.507	0.144	0.334	0.199	0.182	0.0	0.124	0.406	0.293	0.211	0.233	0.0	0.245	0.058	0.247	0.113	0.095	0.0	0.037	0.32	0.207	0.124	0.146	0.0	0.158	0.246	0.436	0.301	0.284	0.0	0.226	0.508	0.395	0.313	0.335	0.0	0.347	0.246	0.436	0.301	0.284	0.0	0.226	0.508	0.395	0.312	0.335	0.0	0.347
CPI-SS0A6FCBF7C	CNTN1_NOTCH1	simple:Q12860	simple:P46531	CNTN1	NOTCH1	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.029	0.051	0.0	0.024	0.0	0.048	0.06	0.046	0.051	0.034	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096	0.118	0.0	0.09	0.0	0.115	0.126	0.113	0.118	0.101	0.0	0.112	0.014	0.036	0.0	0.008	0.0	0.033	0.044	0.031	0.036	0.019	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.08	0.0	0.053	0.0	0.077	0.089	0.075	0.081	0.064	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04A5D6B6F	DLL1_NOTCH1	simple:O00548	simple:P46531	DLL1	NOTCH1	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.026	0.049	0.0	0.021	0.0	0.045	0.057	0.044	0.049	0.032	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.067	0.0	0.039	0.0	0.064	0.075	0.062	0.067	0.05	0.0	0.06	0.012	0.034	0.0	0.007	0.0	0.031	0.043	0.03	0.035	0.018	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.085	0.0	0.057	0.0	0.082	0.093	0.08	0.085	0.068	0.0	0.079	0.045	0.068	0.0	0.04	0.0	0.064	0.076	0.063	0.068	0.051	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.069	0.092	0.0	0.064	0.0	0.089	0.1	0.087	0.092	0.075	0.0	0.085	0.015	0.038	0.0	0.01	0.0	0.034	0.046	0.033	0.038	0.021	0.0	0.031	0.188	0.211	0.0	0.183	0.0	0.207	0.219	0.206	0.211	0.194	0.0	0.204	0.107	0.129	0.0	0.102	0.0	0.126	0.137	0.124	0.129	0.112	0.0	0.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.07	0.0	0.043	0.0	0.067	0.079	0.066	0.071	0.054	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.079	0.0	0.051	0.0	0.075	0.087	0.074	0.079	0.062	0.0	0.072	0.096	0.119	0.0	0.091	0.0	0.116	0.127	0.114	0.119	0.102	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.041	0.0	0.013	0.0	0.038	0.049	0.036	0.041	0.024	0.0	0.035
CPI-SS029811409	CNTN1_NOTCH2	simple:Q12860	simple:Q04721	CNTN1	NOTCH2	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.112	0.043	0.127	0.157	0.0	0.225	0.0	0.108	0.0	0.045	0.236	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179	0.11	0.193	0.224	0.0	0.292	0.0	0.174	0.0	0.111	0.302	0.14	0.097	0.028	0.112	0.142	0.0	0.21	0.0	0.093	0.0	0.029	0.22	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141	0.072	0.156	0.186	0.0	0.254	0.0	0.137	0.0	0.074	0.265	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0423580E5	DLL1_NOTCH2	simple:O00548	simple:Q04721	DLL1	NOTCH2	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.11	0.041	0.124	0.155	0.0	0.223	0.0	0.105	0.0	0.042	0.233	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.128	0.059	0.142	0.173	0.0	0.241	0.0	0.123	0.0	0.06	0.251	0.088	0.096	0.026	0.11	0.14	0.0	0.208	0.0	0.091	0.0	0.028	0.219	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.077	0.16	0.191	0.0	0.259	0.0	0.141	0.0	0.078	0.269	0.107	0.129	0.06	0.143	0.174	0.0	0.242	0.0	0.124	0.0	0.061	0.252	0.089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS060B82BBC	JAG1_NOTCH2	simple:P78504	simple:Q04721	JAG1	NOTCH2	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.153	0.084	0.167	0.198	0.0	0.266	0.0	0.148	0.0	0.085	0.276	0.114	0.099	0.03	0.113	0.144	0.0	0.211	0.0	0.094	0.0	0.031	0.222	0.059	0.272	0.203	0.286	0.317	0.0	0.384	0.0	0.267	0.0	0.204	0.395	0.232	0.19	0.121	0.205	0.235	0.0	0.303	0.0	0.186	0.0	0.122	0.314	0.151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.062	0.146	0.176	0.0	0.244	0.0	0.127	0.0	0.064	0.255	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.071	0.154	0.184	0.0	0.252	0.0	0.135	0.0	0.072	0.263	0.1	0.18	0.111	0.194	0.225	0.0	0.293	0.0	0.175	0.0	0.112	0.303	0.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.033	0.116	0.147	0.0	0.215	0.0	0.097	0.0	0.034	0.225	0.063
CPI-SS047232C64	DLL1_NOTCH3	simple:O00548	simple:Q9UM47	DLL1	NOTCH3	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.133	0.026	0.163	0.031	0.0	0.04	0.0	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.044	0.181	0.049	0.0	0.058	0.0	0.0	0.149	0.0	0.0	0.0	0.119	0.012	0.149	0.016	0.0	0.026	0.0	0.0	0.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.062	0.199	0.067	0.0	0.076	0.0	0.0	0.168	0.0	0.0	0.0	0.152	0.045	0.182	0.05	0.0	0.059	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B99F22A2	JAG1_NOTCH3	simple:P78504	simple:Q9UM47	JAG1	NOTCH3	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.176	0.069	0.206	0.074	0.0	0.083	0.0	0.0	0.175	0.0	0.0	0.0	0.122	0.015	0.152	0.02	0.0	0.029	0.0	0.0	0.12	0.0	0.0	0.0	0.295	0.188	0.325	0.193	0.0	0.202	0.0	0.0	0.293	0.0	0.0	0.0	0.214	0.106	0.244	0.111	0.0	0.121	0.0	0.0	0.212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.048	0.185	0.052	0.0	0.062	0.0	0.0	0.153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.056	0.193	0.061	0.0	0.07	0.0	0.0	0.161	0.0	0.0	0.0	0.203	0.096	0.234	0.101	0.0	0.11	0.0	0.0	0.202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.018	0.156	0.023	0.0	0.032	0.0	0.0	0.124	0.0	0.0	0.0
CPI-SS015B87133	JAG1_CD46	simple:P78504	simple:P15529	JAG1	CD46	False	False	True	curated	False	Ligand-Receptor		0.235	0.232	0.213	0.289	0.582	0.196	0.174	0.129	0.186	0.202	0.129	0.185	0.18	0.178	0.159	0.234	0.528	0.142	0.119	0.075	0.132	0.148	0.075	0.131	0.353	0.351	0.332	0.407	0.701	0.315	0.292	0.248	0.305	0.321	0.248	0.304	0.272	0.27	0.251	0.326	0.619	0.234	0.211	0.167	0.223	0.239	0.167	0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.213	0.211	0.192	0.267	0.561	0.175	0.152	0.108	0.165	0.18	0.108	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.221	0.219	0.2	0.275	0.569	0.183	0.16	0.116	0.173	0.189	0.116	0.172	0.262	0.259	0.241	0.316	0.609	0.223	0.201	0.156	0.213	0.229	0.156	0.212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.184	0.181	0.163	0.238	0.531	0.145	0.123	0.078	0.135	0.151	0.078	0.134
CPI-SS0EDD8CDD4	JAG1_VASN	simple:P78504	simple:Q6EMK4	JAG1	VASN	True	False	False	curated	False	Ligand-Receptor		0.118	0.0	0.114	0.364	0.0	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.06	0.31	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.237	0.0	0.232	0.483	0.0	0.253	0.0	0.0	0.0	0.0	0.0	0.0	0.156	0.0	0.151	0.402	0.0	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097	0.0	0.092	0.343	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.1	0.351	0.0	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.0	0.141	0.391	0.0	0.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.063	0.313	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0CDC669B3	OSM_LIFR	simple:P13725	complex:LIFR	OSM		True	False	True	curated	False	Ligand-Receptor	Signaling by Oncostatin-M precursor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096	0.0	0.033	0.034	0.0	0.134	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191	0.0	0.128	0.129	0.0	0.23	0.0	0.0	0.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.042	0.043	0.0	0.143	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114	0.0	0.051	0.052	0.0	0.152	0.0	0.0	0.084	0.0	0.0	0.0
CPI-SC04DB1BDAB	OSM_OSMR	simple:P13725	complex:OSMR	OSM		True	False	True	curated	False	Ligand-Receptor	Signaling by Oncostatin-M precursor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.014	0.022	0.074	0.0	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149	0.109	0.117	0.169	0.0	0.281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.023	0.031	0.083	0.0	0.195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.032	0.04	0.092	0.0	0.204	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0483CE4ED	PTHLH_PTH1R	simple:P12272	simple:Q03431	PTHLH	PTH1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Parathyroid hormone	0.039	0.0	0.099	0.027	0.0	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.107	0.035	0.0	0.107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.11	0.038	0.0	0.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.0	0.149	0.078	0.0	0.149	0.0	0.0	0.0	0.0	0.0	0.0	0.119	0.0	0.179	0.107	0.0	0.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.115	0.043	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07361522F	PGF_FLT1	simple:P49763	simple:P17948	PGF	FLT1	True	False	True	curated	False	Ligand-Receptor	Signaling by Placenta growth factor	0.021	0.022	0.023	0.02	0.0	0.0	0.0	0.376	0.066	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082	0.084	0.085	0.081	0.0	0.0	0.0	0.437	0.127	0.0	0.0	0.12	0.035	0.036	0.037	0.034	0.0	0.0	0.0	0.39	0.08	0.0	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.017	0.018	0.015	0.0	0.0	0.0	0.371	0.061	0.0	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.085	0.086	0.082	0.0	0.0	0.0	0.439	0.128	0.0	0.0	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B9B3870A	VEGFA_FLT1	simple:P15692	simple:P17948	VEGFA	FLT1	True	False	True	curated	False	Ligand-Receptor	Signaling by Vascular endothelial growth factor	0.099	0.1	0.101	0.097	0.0	0.0	0.0	0.453	0.143	0.0	0.0	0.136	0.033	0.034	0.035	0.031	0.0	0.0	0.0	0.388	0.077	0.0	0.0	0.07	0.07	0.071	0.072	0.069	0.0	0.0	0.0	0.425	0.115	0.0	0.0	0.107	0.071	0.072	0.073	0.07	0.0	0.0	0.0	0.426	0.116	0.0	0.0	0.109	0.522	0.523	0.524	0.521	0.0	0.0	0.0	0.877	0.567	0.0	0.0	0.56	0.043	0.044	0.045	0.042	0.0	0.0	0.0	0.398	0.088	0.0	0.0	0.08	0.066	0.067	0.068	0.065	0.0	0.0	0.0	0.421	0.111	0.0	0.0	0.104	0.236	0.237	0.238	0.234	0.0	0.0	0.0	0.59	0.28	0.0	0.0	0.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.181	0.182	0.179	0.0	0.0	0.0	0.535	0.225	0.0	0.0	0.217	0.112	0.113	0.114	0.111	0.0	0.0	0.0	0.467	0.157	0.0	0.0	0.149
CPI-SS00D51DD37	VEGFB_FLT1	simple:P49765	simple:P17948	VEGFB	FLT1	True	False	True	curated	False	Ligand-Receptor	Signaling by Vascular endothelial growth factor	0.086	0.087	0.088	0.085	0.0	0.0	0.0	0.441	0.131	0.0	0.0	0.124	0.022	0.023	0.024	0.021	0.0	0.0	0.0	0.377	0.067	0.0	0.0	0.06	0.064	0.066	0.067	0.063	0.0	0.0	0.0	0.419	0.109	0.0	0.0	0.102	0.132	0.133	0.134	0.13	0.0	0.0	0.0	0.486	0.176	0.0	0.0	0.169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.049	0.05	0.047	0.0	0.0	0.0	0.403	0.093	0.0	0.0	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154	0.156	0.157	0.153	0.0	0.0	0.0	0.509	0.199	0.0	0.0	0.192	0.025	0.026	0.028	0.024	0.0	0.0	0.0	0.38	0.07	0.0	0.0	0.063	0.01	0.011	0.012	0.009	0.0	0.0	0.0	0.365	0.055	0.0	0.0	0.048	0.086	0.087	0.088	0.085	0.0	0.0	0.0	0.441	0.131	0.0	0.0	0.123	0.06	0.061	0.062	0.059	0.0	0.0	0.0	0.415	0.105	0.0	0.0	0.098
CPI-SS01790830C	PGF_NRP1	simple:P49763	simple:O14786	PGF	NRP1	True	False	True	curated	False	Ligand-Receptor	Signaling by Placenta growth factor	0.236	0.024	0.112	0.076	0.0	0.274	0.0	0.238	0.0	0.026	0.0	0.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.297	0.085	0.173	0.137	0.0	0.335	0.0	0.299	0.0	0.087	0.0	0.29	0.25	0.038	0.126	0.09	0.0	0.288	0.0	0.252	0.0	0.04	0.0	0.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231	0.019	0.107	0.071	0.0	0.269	0.0	0.233	0.0	0.021	0.0	0.224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.299	0.086	0.174	0.138	0.0	0.337	0.0	0.301	0.0	0.089	0.0	0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
